"category"	"name"	"url"	"description"	"star"	"stackOverflow"	"stackOverflowUrl"	"license"	"licenseUrl"	"site"	"userGuide"	"newStars"	"newWatchs"	"newForks"	"pageText"	"newStackOverflow"	"github"	"allText"	"isExist"
"Bean Mapping and Validation"	"ModelMapper"	"https://github.com/jhalterman/modelmapper"	"Simple, Intelligent, Object Mapping..."	"341"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/jhalterman/modelmapper"	"Simple, Intelligent, Object Mapping..."	"true"
"Bean Mapping and Validation"	"Orika"	"https://github.com/orika-mapper"	"Simpler, better and faster Java bean mapping framework..."	"244"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/orika-mapper"	"Simpler, better and faster Java bean mapping framework..."	"true"
"Bean Mapping and Validation"	"Selma"	"https://github.com/xebia-france/selma"	"Stupid Simple Statically Linked Mapper.. Selma Java bean mapping that compiles.."	"39"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/xebia-france/selma"	"Stupid Simple Statically Linked Mapper.. Selma Java bean mapping that compiles.."	"true"
"Bean Mapping and Validation"	"Apache BVal"	"http://bval.apache.org/"	"Apache BVal delivers an implementation of the Java Bean Validation (JSR303) Specification which is TCK compliant, works on Java SE 5 or later.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Apache BVal delivers an implementation of the Java Bean Validation (JSR303) Specification which is TCK compliant, works on Java SE 5 or later.."	"true"
"7. Imagery and Video"	"Facebook Rebound"	"https://github.com/facebook/rebound"	"A Java library that models spring dynamics and adds real world physics to your app.."	"2219"	"null"	"null"	"BSD"	"https://en.wikipedia.org/wiki/BSD_licenses"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/facebook/rebound"	"A Java library that models spring dynamics and adds real world physics to your app.."	"true"
"7. Imagery and Video"	"Processing"	"https://github.com/processing/processing"	"Source code for the Processing Development Environment (PDE).."	"1896"	"null"	"null"	"GNU 2"	"https://en.wikipedia.org/wiki/GNU_General_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/processing/processing"	"Source code for the Processing Development Environment (PDE).."	"true"
"7. Imagery and Video"	"JavaCV"	"https://github.com/bytedeco/javacv"	"JavaCV uses wrappers from the JavaCPP Presets of commonly used libraries by researchers in the field of computer vision (OpenCV, FFmpeg, libdc1394, PGR FlyCapture, OpenKinect, videoInput, ARToolKitPlus, and flandmark), and provides utility classes to make their functionality easier to use on the Java platform, including Android.."	"503"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/bytedeco/javacv"	"JavaCV uses wrappers from the JavaCPP Presets of commonly used libraries by researchers in the field of computer vision (OpenCV, FFmpeg, libdc1394, PGR FlyCapture, OpenKinect, videoInput, ARToolKitPlus, and flandmark), and provides utility classes to make their functionality easier to use on the Java platform, including Android.."	"true"
"7. Imagery and Video"	"imgscalr"	"https://github.com/thebuzzmedia/imgscalr"	"Simple Java image-scaling library implementing Chris Campbell's incremental scaling algorithm as well as Java2D's ""best-practices"" image-scaling techniques.."	"451"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/thebuzzmedia/imgscalr"	"Simple Java image-scaling library implementing Chris Campbell's incremental scaling algorithm as well as Java2D's ""best-practices"" image-scaling techniques.."	"true"
"7. Imagery and Video"	"webcam-capture"	"https://github.com/sarxos/webcam-capture"	"Project goal is to give users possibility to access build-in or connected via USB webcams or remote IP / network cameras directly from Java code. Using provided libraries user is able to read camera images and detect motion.."	"437"	"null"	"null"	"MIT"	"https://opensource.org/licenses/MIT"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/sarxos/webcam-capture"	"Project goal is to give users possibility to access build-in or connected via USB webcams or remote IP / network cameras directly from Java code. Using provided libraries user is able to read camera images and detect motion.."	"true"
"7. Imagery and Video"	"Thumbnailator"	"https://github.com/coobird/thumbnailator"	"Thumbnailator's fluent interface can be used to perform fairly complicated thumbnail processing task in one simple step."	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/coobird/thumbnailator"	"Thumbnailator's fluent interface can be used to perform fairly complicated thumbnail processing task in one simple step."	"true"
"7. Imagery and Video"	"zxing"	"https://github.com/zxing/zxing"	"ZXing (""zebra crossing"") is an open-source, multi-format 1D/2D barcode image processing library implemented in Java, with ports to other languages.."	"5314"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/zxing/zxing"	"ZXing (""zebra crossing"") is an open-source, multi-format 1D/2D barcode image processing library implemented in Java, with ports to other languages.."	"true"
"8. Code generation and changing byte code"	"Auto"	"https://github.com/google/auto"	"A collection of source code generators for Java.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/google/auto"	"A collection of source code generators for Java.."	"true"
"8. Code generation and changing byte code"	"Square Javapoet"	"https://github.com/square/javapoet"	"JavaPoet is a Java API for generating.java source files.."	"1057"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/square/javapoet"	"JavaPoet is a Java API for generating.java source files.."	"true"
"8. Code generation and changing byte code"	"Byte buddy"	"https://github.com/raphw/byte-buddy"	"Runtime code generation for the Java virtual machine.."	"473"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"http://bytebuddy.net/"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/raphw/byte-buddy"	"Runtime code generation for the Java virtual machine.."	"true"
"8. Code generation and changing byte code"	"ASM"	"http://asm.ow2.org/"	"ASM is an all purpose Java bytecode manipulation and analysis framework. It can be used to modify existing classes or dynamically generate classes, directly in binary form. Provided common transformations and analysis algorithms allow to easily assemble custom complex transformations and code analysis tools. /."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"ASM is an all purpose Java bytecode manipulation and analysis framework. It can be used to modify existing classes or dynamically generate classes, directly in binary form. Provided common transformations and analysis algorithms allow to easily assemble custom complex transformations and code analysis tools. /."	"true"
"8. Code generation and changing byte code"	"Byteman"	"http://byteman.jboss.org/"	"Byteman is a tool which makes it easy to trace, monitor and test the behaviour of Java application and JDK runtime code. It injects Java code into your application methods or into Java runtime methods without the need for you to recompile, repackage or even redeploy your application.."	"null"	"null"	"null"	"LGPL 2.1"	"http://www.gnu.org/licenses/old-licenses/lgpl-2.1.ru.html"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Byteman is a tool which makes it easy to trace, monitor and test the behaviour of Java application and JDK runtime code. It injects Java code into your application methods or into Java runtime methods without the need for you to recompile, repackage or even redeploy your application.."	"true"
"8. Code generation and changing byte code"	"Javassist"	"http://jboss-javassist.github.io/javassist/"	"Javassist (Java Programming Assistant) makes Java bytecode manipulation simple. It is a class library for editing bytecodes in Java; it enables Java programs to define a new class at runtime and to modify a class file when the JVM loads it. or or."	"null"	"null"	"null"	"Mozilla Public License 1.1."	"https://en.wikipedia.org/wiki/Mozilla_Public_License"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Javassist (Java Programming Assistant) makes Java bytecode manipulation simple. It is a class library for editing bytecodes in Java; it enables Java programs to define a new class at runtime and to modify a class file when the JVM loads it. or or."	"true"
"8. Code generation and changing byte code"	"ADT4J"	"https://github.com/sviperll/adt4j"	"This library implements Algebraic Data Types for Java. ADT4J provides annotation processor for @GenerateValueClassForVisitor annotation. ADT4J generates new class for each @GenerateValueClassForVisitor annotation.."	"null"	"null"	"null"	"BSD 3"	"https://en.wikipedia.org/wiki/BSD_licenses#3-clause_license_.28.22Revised_BSD_License.22.2C_.22New_BSD_License.22.2C_or_.22Modified_BSD_License.22.29"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/sviperll/adt4j"	"This library implements Algebraic Data Types for Java. ADT4J provides annotation processor for @GenerateValueClassForVisitor annotation. ADT4J generates new class for each @GenerateValueClassForVisitor annotation.."	"true"
"5. Rest Frameworks"	"Generator jhipster"	"https://github.com/jhipster/generator-jhipster"	"Hipster stack for Java developers. Spring Boot + AngularJS in one handy generator.."	"2352"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/jhipster/generator-jhipster"	"Hipster stack for Java developers. Spring Boot + AngularJS in one handy generator.."	"true"
"8. Code generation and changing byte code"	"cglib"	"https://github.com/cglib/cglib"	"cglib - Byte Code Generation Library is high level API to generate and transform Java byte code. It is used by AOP, testing, data access frameworks to generate dynamic proxy objects and intercept field access.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/cglib/cglib"	"cglib - Byte Code Generation Library is high level API to generate and transform Java byte code. It is used by AOP, testing, data access frameworks to generate dynamic proxy objects and intercept field access.."	"true"
"9. Distributed Applications"	"Akka"	"http://akka.io"	"Akka is a toolkit and runtime for building highly concurrent, distributed, and resilient message-driven applications on the JVM.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Akka is a toolkit and runtime for building highly concurrent, distributed, and resilient message-driven applications on the JVM.."	"true"
"9. Distributed Applications"	"Apache Storm"	"http://storm.apache.org/"	"Apache Storm is a free and open source distributed realtime computation system. Storm makes it easy to reliably process unbounded streams of data, doing for realtime processing what Hadoop did for batch processing. Storm is simple, can be used with any programming language, and is a lot of fun to use!."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"Apache Storm is a free and open source distributed realtime computation system. Storm makes it easy to reliably process unbounded streams of data, doing for realtime processing what Hadoop did for batch processing. Storm is simple, can be used with any programming language, and is a lot of fun to use!."	"true"
"9. Distributed Applications"	"Apache ZooKeeper"	"http://zookeeper.apache.org/"	"ZooKeeper is a centralized service for maintaining configuration information, naming, providing distributed synchronization, and providing group services. All of these kinds of services are used in some form or another by distributed applications.."	"null"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"ZooKeeper is a centralized service for maintaining configuration information, naming, providing distributed synchronization, and providing group services. All of these kinds of services are used in some form or another by distributed applications.."	"true"
"9. Distributed Applications"	"Alibaba Dubbo"	"https://github.com/alibaba/dubbo"	"Dubbo is a distributed service framework empowers applications with service import/export capability with high performance RPC.."	"1917"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/alibaba/dubbo"	"Dubbo is a distributed service framework empowers applications with service import/export capability with high performance RPC.."	"true"
"9. Distributed Applications"	"Netflix Curator"	"https://github.com/Netflix/curator"	"ZooKeeper client wrapper and rich ZooKeeper framework.."	"1158"	"null"	"null"	"Apache 2"	"http://www.apache.org/licenses/LICENSE-2.0"	"null"	"null"	"null"	"null"	"null"	"null"	"null"	"https://github.com/Netflix/curator"	"ZooKeeper client wrapper and rich ZooKeeper framework.."	"true"
